Source,Target,Cost
agg11,pro3,10
agg11,pro30,10
agg11,pro31,10
agg11,pro32,10
agg11,pro33,10
agg11,pro34,10
agg11,pro35,10
agg11,pro49,10
agg11,pro37,10
agg11,pro38,10
agg11,pro39,10
agg11,pro4,10
agg11,pro40,10
agg11,pro41,10
agg11,pro23,10
agg11,pro43,10
agg11,pro44,10
agg11,pro45,10
agg11,pro46,10
agg11,pro47,10
agg11,pro48,10
agg11,pro90,10
agg11,pro81,10
agg11,pro82,10
agg11,pro83,10
agg11,pro84,10
agg11,pro85,10
agg11,pro86,10
agg11,pro87,10
agg11,pro88,10
agg11,pro89,10
agg11,pro9,10
agg11,pro80,10
agg11,pro91,10
agg11,pro92,10
agg11,pro93,10
agg11,pro94,10
agg11,pro95,10
agg11,pro96,10
agg11,pro97,10
agg11,pro98,10
agg11,pro99,10
agg11,pro71,10
agg11,pro54,10
agg11,pro55,10
agg11,pro56,10
agg11,pro57,10
agg11,pro58,10
agg11,pro59,10
agg11,pro6,10
agg11,pro7,10
agg11,pro70,10
agg11,pro53,10
agg11,pro72,10
agg11,pro73,10
agg11,pro74,10
agg11,pro75,10
agg11,pro76,10
agg11,pro77,10
agg11,pro78,10
agg11,pro79,10
agg11,pro8,10
agg11,pro140,10
agg11,pro130,10
agg11,pro131,10
agg11,pro132,10
agg11,pro133,10
agg11,pro134,10
agg11,pro135,10
agg11,pro136,10
agg11,pro137,10
agg11,pro138,10
agg11,pro139,10
agg11,pro129,10
agg11,pro141,10
agg11,pro142,10
agg11,pro143,10
agg11,pro144,10
agg11,pro145,10
agg11,pro146,10
agg11,pro147,10
agg11,pro148,10
agg11,pro149,10
agg11,pro150,10
agg11,pro109,10
agg11,pro1,10
agg11,pro100,10
agg11,pro101,10
agg11,pro102,10
agg11,pro103,10
agg11,pro104,10
agg11,pro105,10
agg11,pro106,10
agg11,pro107,10
agg11,pro108,10
agg11,pro151,10
agg11,pro120,10
agg11,pro121,10
agg11,pro122,10
agg11,pro123,10
agg11,pro124,10
agg11,pro125,10
agg11,pro126,10
agg11,pro127,10
agg11,pro128,10
agg11,pro193,10
agg11,pro183,10
agg11,pro184,10
agg11,pro185,10
agg11,pro186,10
agg11,pro187,10
agg11,pro188,10
agg11,pro0,10
agg11,pro190,10
agg11,pro191,10
agg11,pro192,10
agg11,pro182,10
agg11,pro194,10
agg11,pro195,10
agg11,pro196,10
agg11,pro197,10
agg11,pro198,10
agg11,pro199,10
agg11,pro2,10
agg11,pro20,10
agg11,pro21,10
agg11,pro172,10
agg11,pro152,10
agg11,pro153,10
agg11,pro154,10
agg11,pro155,10
agg11,pro156,10
agg11,pro157,10
agg11,pro158,10
agg11,pro159,10
agg11,pro170,10
agg11,pro171,10
agg11,pro22,10
agg11,pro173,10
agg11,pro174,10
agg11,pro175,10
agg11,pro176,10
agg11,pro177,10
agg11,pro178,10
agg11,pro179,10
agg11,pro180,10
agg11,pro181,10
agg12,pro120,5
agg12,pro121,5
agg12,pro122,5
agg12,pro123,5
agg12,pro124,5
agg12,pro129,5
agg12,pro128,5
agg12,pro127,5
agg12,pro126,5
agg12,pro125,5
agg12,pro178,9
agg12,pro179,9
agg12,pro79,9
agg12,pro78,9
agg12,pro77,9
agg12,pro76,9
agg12,pro75,9
agg12,pro74,9
agg12,pro73,9
agg12,pro72,9
agg12,pro71,9
agg12,pro70,9
agg12,pro177,9
agg12,pro20,9
agg12,pro21,9
agg12,pro22,9
agg12,pro23,9
agg12,pro24,9
agg12,pro25,9
agg12,pro26,9
agg12,pro27,9
agg12,pro28,9
agg12,pro29,9
agg12,pro170,9
agg12,pro171,9
agg12,pro172,9
agg12,pro173,9
agg12,pro174,9
agg12,pro175,9
agg12,pro176,9
agg12,pro39,10
agg12,pro4,10
agg12,pro49,10
agg12,pro40,10
agg12,pro41,10
agg12,pro42,10
agg12,pro43,10
agg12,pro44,10
agg12,pro45,10
agg12,pro46,10
agg12,pro47,10
agg12,pro48,10
agg12,pro59,10
agg12,pro38,10
agg12,pro37,10
agg12,pro36,10
agg12,pro35,10
agg12,pro34,10
agg12,pro33,10
agg12,pro32,10
agg12,pro31,10
agg12,pro30,10
agg12,pro3,10
agg12,pro2,10
agg12,pro199,10
agg12,pro9,10
agg12,pro8,10
agg12,pro80,10
agg12,pro81,10
agg12,pro82,10
agg12,pro83,10
agg12,pro84,10
agg12,pro85,10
agg12,pro86,10
agg12,pro87,10
agg12,pro88,10
agg12,pro89,10
agg12,pro7,10
agg12,pro90,10
agg12,pro91,10
agg12,pro92,10
agg12,pro93,10
agg12,pro94,10
agg12,pro95,10
agg12,pro96,10
agg12,pro97,10
agg12,pro98,10
agg12,pro99,10
agg12,pro6,10
agg12,pro50,10
agg12,pro51,10
agg12,pro52,10
agg12,pro53,10
agg12,pro54,10
agg12,pro55,10
agg12,pro56,10
agg12,pro57,10
agg12,pro58,10
agg12,pro189,10
agg12,pro5,10
agg12,pro60,10
agg12,pro61,10
agg12,pro62,10
agg12,pro63,10
agg12,pro64,10
agg12,pro65,10
agg12,pro66,10
agg12,pro67,10
agg12,pro68,10
agg12,pro69,10
agg12,pro138,10
agg12,pro119,10
agg12,pro12,10
agg12,pro13,10
agg12,pro130,10
agg12,pro131,10
agg12,pro132,10
agg12,pro133,10
agg12,pro134,10
agg12,pro135,10
agg12,pro136,10
agg12,pro137,10
agg12,pro118,10
agg12,pro139,10
agg12,pro14,10
agg12,pro140,10
agg12,pro141,10
agg12,pro142,10
agg12,pro143,10
agg12,pro144,10
agg12,pro145,10
agg12,pro146,10
agg12,pro147,10
agg12,pro108,10
agg12,pro1,10
agg12,pro10,10
agg12,pro100,10
agg12,pro101,10
agg12,pro102,10
agg12,pro103,10
agg12,pro104,10
agg12,pro105,10
agg12,pro106,10
agg12,pro107,10
agg12,pro148,10
agg12,pro109,10
agg12,pro11,10
agg12,pro110,10
agg12,pro111,10
agg12,pro112,10
agg12,pro113,10
agg12,pro114,10
agg12,pro115,10
agg12,pro116,10
agg12,pro117,10
agg12,pro188,10
agg12,pro169,10
agg12,pro17,10
agg12,pro18,10
agg12,pro180,10
agg12,pro181,10
agg12,pro182,10
agg12,pro183,10
agg12,pro184,10
agg12,pro185,10
agg12,pro186,10
agg12,pro187,10
agg12,pro168,10
agg12,pro0,10
agg12,pro19,10
agg12,pro190,10
agg12,pro191,10
agg12,pro192,10
agg12,pro193,10
agg12,pro194,10
agg12,pro195,10
agg12,pro196,10
agg12,pro197,10
agg12,pro158,10
agg12,pro149,10
agg12,pro15,10
agg12,pro150,10
agg12,pro151,10
agg12,pro152,10
agg12,pro153,10
agg12,pro154,10
agg12,pro155,10
agg12,pro156,10
agg12,pro157,10
agg12,pro198,10
agg12,pro159,10
agg12,pro16,10
agg12,pro160,10
agg12,pro161,10
agg12,pro162,10
agg12,pro163,10
agg12,pro164,10
agg12,pro165,10
agg12,pro166,10
agg12,pro167,10
agg13,pro130,5
agg13,pro131,5
agg13,pro132,5
agg13,pro133,5
agg13,pro134,5
agg13,pro139,5
agg13,pro138,5
agg13,pro137,5
agg13,pro136,5
agg13,pro135,5
agg13,pro30,9
agg13,pro184,9
agg13,pro38,9
agg13,pro39,9
agg13,pro180,9
agg13,pro181,9
agg13,pro182,9
agg13,pro183,9
agg13,pro31,9
agg13,pro32,9
agg13,pro33,9
agg13,pro34,9
agg13,pro35,9
agg13,pro36,9
agg13,pro37,9
agg13,pro185,9
agg13,pro189,9
agg13,pro188,9
agg13,pro89,9
agg13,pro88,9
agg13,pro87,9
agg13,pro86,9
agg13,pro85,9
agg13,pro84,9
agg13,pro83,9
agg13,pro82,9
agg13,pro81,9
agg13,pro80,9
agg13,pro187,9
agg13,pro186,9
agg13,pro47,10
agg13,pro48,10
agg13,pro49,10
agg13,pro46,10
agg13,pro45,10
agg13,pro44,10
agg13,pro43,10
agg13,pro42,10
agg13,pro41,10
agg13,pro4,10
agg13,pro40,10
agg13,pro29,10
agg13,pro3,10
agg13,pro59,10
agg13,pro28,10
agg13,pro27,10
agg13,pro26,10
agg13,pro25,10
agg13,pro24,10
agg13,pro23,10
agg13,pro22,10
agg13,pro21,10
agg13,pro20,10
agg13,pro2,10
agg13,pro199,10
agg13,pro9,10
agg13,pro70,10
agg13,pro71,10
agg13,pro72,10
agg13,pro73,10
agg13,pro74,10
agg13,pro75,10
agg13,pro76,10
agg13,pro77,10
agg13,pro78,10
agg13,pro79,10
agg13,pro8,10
agg13,pro7,10
agg13,pro90,10
agg13,pro91,10
agg13,pro92,10
agg13,pro93,10
agg13,pro94,10
agg13,pro95,10
agg13,pro96,10
agg13,pro97,10
agg13,pro98,10
agg13,pro0,10
agg13,pro6,10
agg13,pro50,10
agg13,pro51,10
agg13,pro52,10
agg13,pro53,10
agg13,pro54,10
agg13,pro55,10
agg13,pro56,10
agg13,pro57,10
agg13,pro58,10
agg13,pro99,10
agg13,pro5,10
agg13,pro60,10
agg13,pro61,10
agg13,pro62,10
agg13,pro63,10
agg13,pro64,10
agg13,pro65,10
agg13,pro66,10
agg13,pro67,10
agg13,pro68,10
agg13,pro69,10
agg13,pro129,10
agg13,pro119,10
agg13,pro12,10
agg13,pro120,10
agg13,pro121,10
agg13,pro122,10
agg13,pro123,10
agg13,pro124,10
agg13,pro125,10
agg13,pro126,10
agg13,pro127,10
agg13,pro128,10
agg13,pro118,10
agg13,pro13,10
agg13,pro14,10
agg13,pro140,10
agg13,pro141,10
agg13,pro142,10
agg13,pro143,10
agg13,pro144,10
agg13,pro145,10
agg13,pro146,10
agg13,pro147,10
agg13,pro108,10
agg13,pro1,10
agg13,pro10,10
agg13,pro100,10
agg13,pro101,10
agg13,pro102,10
agg13,pro103,10
agg13,pro104,10
agg13,pro105,10
agg13,pro106,10
agg13,pro107,10
agg13,pro148,10
agg13,pro109,10
agg13,pro11,10
agg13,pro110,10
agg13,pro111,10
agg13,pro112,10
agg13,pro113,10
agg13,pro114,10
agg13,pro115,10
agg13,pro116,10
agg13,pro117,10
agg13,pro179,10
agg13,pro169,10
agg13,pro17,10
agg13,pro170,10
agg13,pro171,10
agg13,pro172,10
agg13,pro173,10
agg13,pro174,10
agg13,pro175,10
agg13,pro176,10
agg13,pro177,10
agg13,pro178,10
agg13,pro168,10
agg13,pro18,10
agg13,pro19,10
agg13,pro190,10
agg13,pro191,10
agg13,pro192,10
agg13,pro193,10
agg13,pro194,10
agg13,pro195,10
agg13,pro196,10
agg13,pro197,10
agg13,pro158,10
agg13,pro149,10
agg13,pro15,10
agg13,pro150,10
agg13,pro151,10
agg13,pro152,10
agg13,pro153,10
agg13,pro154,10
agg13,pro155,10
agg13,pro156,10
agg13,pro157,10
agg13,pro198,10
agg13,pro159,10
agg13,pro16,10
agg13,pro160,10
agg13,pro161,10
agg13,pro162,10
agg13,pro163,10
agg13,pro164,10
agg13,pro165,10
agg13,pro166,10
agg13,pro167,10
agg14,pro140,5
agg14,pro141,5
agg14,pro142,5
agg14,pro143,5
agg14,pro144,5
agg14,pro145,5
agg14,pro146,5
agg14,pro147,5
agg14,pro148,5
agg14,pro149,5
agg14,pro45,9
agg14,pro49,9
agg14,pro48,9
agg14,pro47,9
agg14,pro46,9
agg14,pro196,9
agg14,pro44,9
agg14,pro43,9
agg14,pro42,9
agg14,pro41,9
agg14,pro40,9
agg14,pro199,9
agg14,pro198,9
agg14,pro197,9
agg14,pro190,9
agg14,pro191,9
agg14,pro192,9
agg14,pro193,9
agg14,pro194,9
agg14,pro195,9
agg14,pro99,9
agg14,pro98,9
agg14,pro97,9
agg14,pro96,9
agg14,pro95,9
agg14,pro94,9
agg14,pro93,9
agg14,pro92,9
agg14,pro91,9
agg14,pro90,9
agg14,pro38,10
agg14,pro88,10
agg14,pro37,10
agg14,pro36,10
agg14,pro35,10
agg14,pro34,10
agg14,pro33,10
agg14,pro32,10
agg14,pro39,10
agg14,pro4,10
agg14,pro9,10
agg14,pro89,10
agg14,pro28,10
agg14,pro87,10
agg14,pro86,10
agg14,pro31,10
agg14,pro30,10
agg14,pro3,10
agg14,pro29,10
agg14,pro85,10
agg14,pro27,10
agg14,pro26,10
agg14,pro25,10
agg14,pro24,10
agg14,pro23,10
agg14,pro22,10
agg14,pro21,10
agg14,pro20,10
agg14,pro2,10
agg14,pro189,10
agg14,pro63,10
agg14,pro75,10
agg14,pro74,10
agg14,pro73,10
agg14,pro58,10
agg14,pro59,10
agg14,pro6,10
agg14,pro60,10
agg14,pro61,10
agg14,pro62,10
agg14,pro76,10
agg14,pro64,10
agg14,pro65,10
agg14,pro66,10
agg14,pro67,10
agg14,pro68,10
agg14,pro69,10
agg14,pro7,10
agg14,pro70,10
agg14,pro71,10
agg14,pro55,10
agg14,pro84,10
agg14,pro83,10
agg14,pro82,10
agg14,pro5,10
agg14,pro50,10
agg14,pro51,10
agg14,pro52,10
agg14,pro53,10
agg14,pro54,10
agg14,pro72,10
agg14,pro56,10
agg14,pro57,10
agg14,pro81,10
agg14,pro80,10
agg14,pro8,10
agg14,pro79,10
agg14,pro78,10
agg14,pro77,10
agg14,pro13,10
agg14,pro12,10
agg14,pro120,10
agg14,pro121,10
agg14,pro122,10
agg14,pro123,10
agg14,pro124,10
agg14,pro125,10
agg14,pro126,10
agg14,pro127,10
agg14,pro128,10
agg14,pro129,10
agg14,pro119,10
agg14,pro130,10
agg14,pro131,10
agg14,pro132,10
agg14,pro133,10
agg14,pro134,10
agg14,pro135,10
agg14,pro136,10
agg14,pro137,10
agg14,pro138,10
agg14,pro139,10
agg14,pro109,10
agg14,pro1,10
agg14,pro10,10
agg14,pro100,10
agg14,pro101,10
agg14,pro102,10
agg14,pro103,10
agg14,pro104,10
agg14,pro105,10
agg14,pro106,10
agg14,pro107,10
agg14,pro108,10
agg14,pro14,10
agg14,pro11,10
agg14,pro110,10
agg14,pro111,10
agg14,pro112,10
agg14,pro113,10
agg14,pro114,10
agg14,pro115,10
agg14,pro116,10
agg14,pro117,10
agg14,pro118,10
agg14,pro18,10
agg14,pro17,10
agg14,pro170,10
agg14,pro171,10
agg14,pro172,10
agg14,pro173,10
agg14,pro174,10
agg14,pro175,10
agg14,pro176,10
agg14,pro177,10
agg14,pro178,10
agg14,pro179,10
agg14,pro169,10
agg14,pro180,10
agg14,pro181,10
agg14,pro182,10
agg14,pro183,10
agg14,pro184,10
agg14,pro185,10
agg14,pro186,10
agg14,pro187,10
agg14,pro188,10
agg14,pro0,10
agg14,pro159,10
agg14,pro15,10
agg14,pro150,10
agg14,pro151,10
agg14,pro152,10
agg14,pro153,10
agg14,pro154,10
agg14,pro155,10
agg14,pro156,10
agg14,pro157,10
agg14,pro158,10
agg14,pro19,10
agg14,pro16,10
agg14,pro160,10
agg14,pro161,10
agg14,pro162,10
agg14,pro163,10
agg14,pro164,10
agg14,pro165,10
agg14,pro166,10
